,user,movie
54060,3724,101
54061,3724,2944
54062,3724,754
54063,3725,578
54064,3725,2108
54065,3725,1274
54066,3725,1272
54067,3725,1277
54068,3725,2683
54069,3725,1787
54070,3725,1655
54071,3725,2308
54072,3725,1741
54073,3725,1205
54074,3725,2592
54075,3725,1007
54076,3725,2128
54077,3725,1970
54078,3725,2488
54079,3725,2825
54080,3725,2209
54081,3725,2277
54082,3725,702
54083,3725,101
54084,3725,2501
54085,3725,1737
54086,3725,971
54087,3725,2042
54088,3725,1275
54089,3725,1575
54090,3725,1116
54091,3725,1130
54092,3725,2181
54093,3725,2399
54094,3725,3429
54095,3725,2438
54096,3725,3508
54097,3725,20
54098,3726,1050
54099,3726,652
54100,3726,1278
54101,3726,1978
54102,3726,443
54103,3726,2885
54104,3726,1173
54105,3726,1125
54106,3726,2332
54107,3726,1371
54108,3726,713
54109,3726,2176
54110,3726,30
54111,3726,457
54112,3726,1235
54113,3726,157
54114,3726,464
54115,3726,796
54116,3726,3434
54117,3726,169
54118,3726,428
54119,3726,1899
54120,3726,17
54121,3726,1150
54122,3726,2072
54123,3726,2892
54124,3726,2053
54125,3726,224
54126,3726,3245
54127,3726,2936
54128,3726,3464
54129,3726,1886
54130,3726,3444
54131,3726,2102
54132,3726,743
54133,3726,3408
54134,3726,2327
54135,3726,1268
54136,3726,1938
54137,3726,908
54138,3726,1293
54139,3726,2777
54140,3726,1236
54141,3726,1160
54142,3726,2223
54143,3726,691
54144,3726,3235
54145,3726,437
54146,3726,1385
54147,3726,1212
54148,3727,3341
54149,3727,2633
54150,3727,679
54151,3728,440
54152,3728,60
54153,3728,443
54154,3728,2221
54155,3728,2220
54156,3728,2610
54157,3728,1896
54158,3728,2708
54159,3728,2511
54160,3728,3341
54161,3728,1925
54162,3728,253
54163,3728,541
54164,3728,1820
54165,3728,735
54166,3728,141
54167,3728,2308
54168,3728,3491
54169,3728,5
54170,3728,1512
54171,3728,457
54172,3728,1294
54173,3728,2889
54174,3728,1814
54175,3728,2415
54176,3728,1288
54177,3728,843
54178,3728,863
54179,3728,1207
54180,3728,9
54181,3728,1618
54182,3728,2213
54183,3728,441
54184,3728,3173
54185,3728,859
54186,3728,24
54187,3730,421
54188,3730,2940
54189,3730,2214
54190,3730,3397
54191,3730,1913
54192,3730,1120
54193,3730,1050
54194,3730,2773
54195,3730,179
54196,3730,1872
54197,3730,319
54198,3730,1258
54199,3731,1780
54200,3731,1092
54201,3731,1196
54202,3731,297
54203,3731,1171
54204,3731,3439
54205,3731,2738
54206,3731,3315
54207,3731,1113
54208,3731,843
54209,3731,3408
54210,3731,957
54211,3731,2762
54212,3731,3682
54213,3731,963
54214,3731,845
54215,3731,2164
54216,3732,1743
54217,3732,38
54218,3732,1173
54219,3732,1485
54220,3732,1883
54221,3732,2511
54222,3732,24
54223,3732,2932
54224,3732,35
54225,3732,2744
54226,3732,299
54227,3732,2748
54228,3732,2852
54229,3732,1022
54230,3732,735
54231,3733,315
54232,3733,515
54233,3733,2866
54234,3734,1174
54235,3734,2795
54236,3734,3214
54237,3734,3036
54238,3734,1200
54239,3734,2213
54240,3734,713
54241,3734,1178
54242,3734,239
54243,3734,1165
54244,3734,1084
54245,3734,5
54246,3734,1281
54247,3734,2108
54248,3734,2058
54249,3734,3203
54250,3734,2656
54251,3734,1155
54252,3734,2242
54253,3734,843
54254,3734,1031
54255,3734,1130
54256,3734,2495
54257,3734,1953
54258,3734,1572
54259,3734,3451
54260,3734,370
54261,3735,2588
54262,3735,372
54263,3735,2145
54264,3735,1294
54265,3735,3266
54266,3735,31
54267,3735,442
54268,3735,154
54269,3735,1516
54270,3735,1812
54271,3735,1832
54272,3735,1848
54273,3736,1178
54274,3736,1260
54275,3736,1466
54276,3736,1406
54277,3736,1131
54278,3736,1428
54279,3736,2748
54280,3736,593
54281,3736,3623
54282,3736,466
54283,3736,1485
54284,3736,1199
54285,3737,3623
54286,3737,3309
54287,3737,3219
54288,3737,1364
54289,3738,2217
54290,3738,902
54291,3738,2460
54292,3738,2140
54293,3738,2865
54294,3739,1693
54295,3739,3031
54296,3739,106
54297,3740,2257
54298,3740,2099
54299,3740,1017
54300,3740,3540
54301,3740,1508
54302,3740,273
54303,3740,1150
54304,3740,3246
54305,3740,1178
54306,3740,1084
54307,3741,1683
54308,3741,579
54309,3741,1173
54310,3741,2624
54311,3741,2480
54312,3741,2775
54313,3741,1357
54314,3741,1108
54315,3741,323
54316,3741,31
54317,3742,287
54318,3743,683
54319,3743,1118
54320,3744,38
54321,3744,2519
54322,3744,1482
54323,3744,136
54324,3744,2633
54325,3744,1511
54326,3744,436
54327,3744,2501
54328,3744,224
54329,3744,2800
54330,3744,1021
54331,3744,2796
54332,3744,1369
54333,3744,1868
54334,3744,23
54335,3744,1966
54336,3744,907
54337,3744,2110
54338,3744,1708
54339,3744,2999
54340,3745,2557
54341,3745,3564
54342,3745,2586
54343,3745,1502
54344,3745,962
54345,3745,3059
54346,3745,3275
54347,3745,1357
54348,3745,1017
54349,3745,1016
54350,3745,68
54351,3745,440
54352,3745,151
54353,3745,3243
54354,3745,216
54355,3745,2285
54356,3745,2176
54357,3745,2277
54358,3745,3368
54359,3745,139
54360,3745,2651
54361,3745,1109
54362,3745,3245
54363,3745,2278
54364,3745,525
54365,3745,1504
54366,3745,2012
54367,3745,38
54368,3745,2597
54369,3746,3508
54370,3746,2932
54371,3746,1895
54372,3746,1350
54373,3746,851
54374,3746,3540
54375,3746,1940
54376,3746,495
54377,3747,1743
54378,3747,1165
54379,3747,2599
54380,3748,1367
54381,3748,786
54382,3748,1271
54383,3748,741
54384,3748,500
54385,3748,1292
54386,3748,2598
54387,3748,228
54388,3748,2830
54389,3748,10
54390,3748,443
54391,3748,2415
54392,3749,1107
54393,3749,33
54394,3749,2898
54395,3749,1993
54396,3749,1116
54397,3749,3244
54398,3750,677
54399,3750,1485
54400,3750,1140
54401,3750,1449
54402,3750,1292
54403,3750,1820
54404,3750,1781
54405,3750,1202
54406,3750,1166
54407,3750,971
54408,3750,1129
54409,3750,1732
54410,3750,2742
54411,3750,2523
54412,3750,1708
54413,3750,495
54414,3750,972
54415,3750,1776
54416,3750,652
54417,3750,3293
54418,3750,1215
54419,3750,842
54420,3750,1201
54421,3750,574
54422,3750,1767
54423,3750,3512
54424,3750,1993
54425,3750,1197
54426,3750,2665
54427,3750,869
54428,3750,573
54429,3750,1143
54430,3750,2496
54431,3750,802
54432,3750,2322
54433,3750,1999
54434,3751,2432
54435,3751,1959
54436,3751,2586
54437,3751,1198
54438,3751,541
54439,3751,1157
54440,3751,145
54441,3751,2590
54442,3751,521
54443,3751,1979
54444,3751,1727
54445,3751,0
54446,3751,297
54447,3751,1154
54448,3751,1202
54449,3751,2931
54450,3751,1848
54451,3752,106
54452,3752,144
54453,3752,3026
54454,3752,1260
54455,3753,2529
54456,3753,1178
54457,3753,1096
54458,3753,2179
54459,3753,2270
54460,3753,1841
54461,3753,3591
54462,3753,3190
54463,3753,1773
54464,3753,3037
54465,3753,1831
54466,3753,2342
54467,3753,1784
54468,3753,3459
54469,3753,2053
54470,3753,2826
54471,3753,2120
54472,3753,1778
54473,3753,2174
54474,3753,1982
54475,3753,1957
54476,3753,3265
54477,3753,1980
54478,3753,2264
54479,3753,2227
54480,3753,2877
54481,3754,2976
54482,3754,1014
54483,3754,3024
54484,3754,892
54485,3754,1097
54486,3754,1167
54487,3754,976
54488,3754,216
54489,3754,1111
54490,3755,3250
54491,3755,1826
54492,3755,441
54493,3755,1924
54494,3755,1180
54495,3755,35
54496,3755,3165
54497,3755,1449
54498,3755,401
54499,3755,1593
54500,3755,537
54501,3755,1457
54502,3755,329
54503,3755,1148
54504,3755,2958
54505,3755,2046
54506,3755,1278
54507,3755,2203
54508,3755,2557
54509,3755,1614
54510,3755,1125
54511,3755,2228
54512,3755,640
54513,3755,3383
54514,3755,1832
54515,3755,2785
54516,3755,155
54517,3756,3341
54518,3756,1260
54519,3756,3243
54520,3756,1196
54521,3756,1131
54522,3756,1003
54523,3756,3566
54524,3756,513
54525,3756,575
54526,3756,702
54527,3756,1215
54528,3756,346
54529,3756,1110
54530,3756,287
54531,3756,802
54532,3756,2097
54533,3756,2882
54534,3756,414
54535,3757,258
54536,3757,1123
54537,3757,287
54538,3757,460
54539,3758,2838
54540,3758,3165
54541,3758,2990
54542,3758,2109
54543,3758,1371
54544,3758,1593
54545,3758,1613
54546,3758,2870
54547,3758,529
54548,3759,2559
54549,3759,699
54550,3759,1843
54551,3759,1
54552,3759,443
54553,3759,2708
54554,3759,2683
54555,3759,950
54556,3759,2898
54557,3759,2445
54558,3759,1305
54559,3759,2357
54560,3759,2937
54561,3759,2411
54562,3759,1826
54563,3759,2134
54564,3759,3457
54565,3759,2214
54566,3759,3568
54567,3759,3180
54568,3759,159
54569,3759,1584
54570,3759,466
54571,3760,1175
54572,3760,1765
54573,3760,2819
54574,3760,2710
54575,3760,2603
54576,3760,1839
54577,3760,1453
54578,3760,228
54579,3760,2599
54580,3760,1116
54581,3760,2656
54582,3760,1258
54583,3760,1516
54584,3760,851
54585,3761,1824
54586,3761,2634
54587,3761,579
54588,3761,3452
54589,3761,2374
54590,3761,593
54591,3761,831
54592,3761,1172
54593,3761,1832
54594,3761,2440
54595,3761,1224
54596,3761,3393
54597,3761,2584
54598,3761,999
54599,3761,872
54600,3761,2466
54601,3761,2661
54602,3761,466
54603,3761,2462
54604,3761,2431
54605,3761,1005
54606,3761,2664
54607,3761,1800
54608,3761,1811
54609,3761,1192
54610,3761,440
54611,3761,1246
54612,3761,3317
54613,3761,1106
54614,3761,1633
54615,3761,2579
54616,3761,1877
54617,3761,3419
54618,3761,1186
54619,3762,2583
54620,3762,3498
54621,3762,1142
54622,3762,1128
54623,3762,1788
54624,3762,1273
54625,3762,1445
54626,3762,1132
54627,3762,41
54628,3764,2968
54629,3765,745
54630,3765,3031
54631,3765,2511
54632,3765,346
54633,3765,1960
54634,3765,2490
54635,3765,2185
54636,3765,3163
54637,3765,1964
54638,3765,574
54639,3765,1215
54640,3765,2469
54641,3765,1308
54642,3765,427
54643,3765,1788
54644,3765,1049
54645,3765,2745
54646,3765,1371
54647,3765,1613
54648,3765,1336
54649,3765,436
54650,3766,2748
54651,3766,2651
54652,3766,3049
54653,3766,2983
54654,3766,1094
54655,3766,2885
54656,3766,2143
54657,3766,1848
54658,3767,144
54659,3767,3180
54660,3767,1199
54661,3767,3685
54662,3767,1278
54663,3767,1943
54664,3767,3030
54665,3767,107
54666,3767,593
54667,3767,2958
54668,3767,641
54669,3767,2212
54670,3767,370
54671,3767,2803
54672,3767,479
54673,3767,574
54674,3767,3524
54675,3767,1873
54676,3767,1899
54677,3767,1107
54678,3767,2775
54679,3767,632
54680,3767,108
54681,3767,2695
54682,3767,431
54683,3767,1553
54684,3767,3520
54685,3767,3566
54686,3767,1485
54687,3767,2512
54688,3767,1182
54689,3767,2308
54690,3767,1059
54691,3767,3291
54692,3767,2180
54693,3767,190
54694,3767,769
54695,3767,2234
54696,3767,2466
54697,3767,1848
54698,3767,2529
54699,3767,3525
54700,3767,3633
54701,3767,1575
54702,3767,2743
54703,3767,2898
54704,3767,2665
54705,3767,1014
54706,3767,1940
54707,3767,210
54708,3767,2134
54709,3767,3527
54710,3767,49
54711,3767,2278
54712,3768,1144
54713,3768,1206
54714,3768,2971
54715,3768,1019
54716,3768,199
54717,3768,1900
54718,3768,1066
54719,3768,354
54720,3768,3383
54721,3768,971
54722,3768,101
54723,3768,894
54724,3768,3478
54725,3768,513
54726,3768,347
54727,3768,2069
54728,3768,2276
54729,3768,1303
54730,3768,970
54731,3768,1993
54732,3768,2857
54733,3768,1974
54734,3768,1307
54735,3768,931
54736,3768,3317
54737,3768,283
54738,3768,296
54739,3768,1840
54740,3768,1342
54741,3768,2993
54742,3768,1017
54743,3768,583
54744,3768,853
54745,3768,1260
54746,3768,1016
54747,3768,159
54748,3768,1536
54749,3768,2120
54750,3768,867
54751,3769,924
54752,3769,3339
54753,3769,56
54754,3769,3165
54755,3769,346
54756,3769,20
54757,3769,513
54758,3769,1406
54759,3769,102
54760,3769,1147
54761,3769,1204
54762,3769,1543
54763,3769,708
54764,3769,1437
54765,3769,367
54766,3769,209
54767,3769,2881
54768,3769,848
54769,3769,2415
54770,3769,3442
54771,3769,2128
54772,3769,3412
54773,3769,2097
54774,3769,873
54775,3770,3475
54776,3770,2338
54777,3770,1305
54778,3770,2439
54779,3770,1550
54780,3770,3294
54781,3770,2087
54782,3770,356
54783,3770,1575
54784,3770,159
54785,3770,3467
54786,3770,1824
54787,3770,1807
54788,3770,498
54789,3770,939
54790,3770,3461
54791,3770,19
54792,3770,3049
54793,3770,1848
54794,3770,2209
54795,3770,20
54796,3770,1275
54797,3770,1286
54798,3770,1128
54799,3770,279
54800,3770,1941
54801,3770,3350
54802,3770,2173
54803,3770,2866
54804,3770,54
54805,3770,182
54806,3770,2183
54807,3770,157
54808,3770,2763
54809,3770,1406
54810,3770,2235
54811,3771,3596
54812,3772,3701
54813,3772,2495
54814,3772,1504
54815,3772,1292
54816,3772,1820
54817,3772,1194
54818,3772,427
54819,3772,3238
54820,3772,739
54821,3772,500
54822,3772,2162
54823,3772,3192
54824,3772,136
54825,3772,3115
54826,3772,1960
54827,3772,1050
54828,3772,3447
54829,3772,1449
54830,3772,2589
54831,3772,367
54832,3772,101
54833,3772,2710
54834,3772,224
54835,3772,1025
54836,3772,1675
54837,3772,3039
54838,3772,2971
54839,3772,1165
54840,3772,2512
54841,3772,680
54842,3772,802
54843,3772,406
54844,3772,1934
54845,3772,2775
54846,3773,1848
54847,3773,1174
54848,3773,2126
54849,3773,1499
54850,3773,513
54851,3774,1084
54852,3774,2302
54853,3774,3274
54854,3774,2574
54855,3774,2308
54856,3774,742
54857,3774,3129
54858,3774,1778
54859,3774,2898
54860,3775,1821
54861,3775,2213
54862,3775,202
54863,3776,2058
54864,3776,2488
54865,3776,2220
54866,3776,1773
54867,3776,253
54868,3776,2086
54869,3776,1084
54870,3776,2136
54871,3776,799
54872,3776,3429
54873,3777,3681
54874,3777,627
54875,3777,156
54876,3777,982
54877,3777,1555
54878,3777,514
54879,3777,35
54880,3777,590
54881,3777,457
54882,3777,2104
54883,3777,1295
54884,3777,3455
54885,3777,1131
54886,3777,341
54887,3777,539
54888,3777,617
54889,3777,306
54890,3777,253
54891,3777,769
54892,3777,2400
54893,3777,3030
54894,3777,1176
54895,3777,665
54896,3777,2217
54897,3777,1227
54898,3777,2266
54899,3777,1106
54900,3777,2777
54901,3777,374
54902,3777,2558
54903,3777,3023
54904,3777,2501
54905,3777,2484
54906,3777,2187
54907,3777,1774
54908,3777,1782
54909,3777,1502
54910,3777,2055
54911,3777,879
54912,3777,3075
54913,3777,444
54914,3777,759
54915,3777,471
54916,3777,1574
54917,3777,710
54918,3777,862
54919,3777,1773
54920,3777,703
54921,3777,692
54922,3777,2774
54923,3777,357
54924,3777,780
54925,3777,1269
54926,3777,424
54927,3777,2324
54928,3777,1689
54929,3777,2230
54930,3777,3039
54931,3777,2344
54932,3777,1662
54933,3777,3070
54934,3777,273
54935,3777,418
54936,3777,1583
54937,3777,62
54938,3777,1484
54939,3777,822
54940,3777,1173
54941,3777,2228
54942,3777,3360
54943,3777,147
54944,3777,1009
54945,3777,1094
54946,3777,2214
54947,3777,284
54948,3777,1911
54949,3777,20
54950,3777,1530
54951,3777,1963
54952,3777,7
54953,3777,406
54954,3778,841
54955,3778,1259
54956,3778,1022
54957,3778,411
54958,3778,2053
54959,3778,2984
54960,3778,2138
54961,3778,838
54962,3778,1382
54963,3779,2757
54964,3779,2212
54965,3779,1406
54966,3779,2333
54967,3779,3457
54968,3779,2155
54969,3779,1111
54970,3779,842
54971,3779,2374
54972,3779,1830
54973,3779,1955
54974,3779,957
54975,3779,1195
54976,3779,2708
54977,3779,2200
54978,3779,964
54979,3779,1277
54980,3779,3446
54981,3779,3466
54982,3779,2773
54983,3779,1455
54984,3779,2871
54985,3779,1980
54986,3779,1958
54987,3779,2748
54988,3779,249
54989,3779,3238
54990,3779,3248
54991,3779,1274
54992,3779,3377
54993,3779,1963
54994,3780,1574
54995,3780,346
54996,3780,1738
54997,3780,1022
54998,3780,1523
54999,3780,3512
55000,3780,327
55001,3780,627
55002,3781,1165
55003,3781,1923
55004,3781,1107
55005,3781,1055
55006,3781,2762
55007,3781,1197
55008,3782,2898
55009,3783,1173
55010,3783,2128
55011,3783,513
55012,3784,627
55013,3785,426
55014,3785,2143
55015,3785,969
55016,3785,1178
55017,3785,24
55018,3786,963
55019,3788,575
55020,3788,1167
55021,3788,2651
55022,3788,1131
55023,3788,3107
55024,3788,802
55025,3788,2852
55026,3788,1820
55027,3788,2865
55028,3788,310
55029,3788,3041
55030,3788,1773
55031,3788,33
55032,3788,3488
55033,3788,1443
55034,3788,1383
55035,3789,3508
55036,3789,2374
55037,3789,1139
55038,3789,2455
55039,3789,1453
55040,3789,858
55041,3789,2716
55042,3789,1295
55043,3789,2757
55044,3789,3512
55045,3789,1107
55046,3789,2332
55047,3789,1516
55048,3790,378
55049,3790,1658
55050,3790,810
55051,3790,1499
55052,3790,1292
55053,3790,524
55054,3790,1294
55055,3790,346
55056,3791,1492
55057,3791,996
55058,3791,3395
55059,3791,2884
55060,3791,1178
55061,3791,241
55062,3791,493
55063,3791,970
55064,3791,1428
55065,3791,1366
55066,3791,162
55067,3791,1543
55068,3791,1774
55069,3791,1274
55070,3791,3094
55071,3791,1050
55072,3791,454
55073,3791,780
55074,3791,1066
55075,3791,1972
55076,3791,1027
55077,3791,3216
55078,3791,2440
55079,3791,1094
55080,3791,2502
55081,3791,2220
55082,3791,368
55083,3791,2205
55084,3791,15
55085,3791,406
55086,3791,1813
55087,3791,688
55088,3791,3041
55089,3791,144
55090,3791,1903
55091,3791,795
55092,3791,2891
55093,3791,400
55094,3791,1432
55095,3791,3508
55096,3791,1482
55097,3791,917
55098,3791,2773
55099,3791,2499
55100,3791,2121
55101,3791,3662
55102,3791,802
55103,3791,2214
55104,3791,745
55105,3791,3126
55106,3791,158
55107,3791,3656
55108,3791,2558
55109,3791,1927
55110,3791,3207
55111,3791,3183
55112,3791,2354
55113,3791,1594
55114,3791,14
55115,3791,1586
55116,3791,2203
55117,3791,678
55118,3791,1897
55119,3791,646
55120,3791,949
55121,3791,2131
55122,3791,2788
55123,3791,258
55124,3791,1535
55125,3791,486
55126,3791,101
55127,3791,1155
55128,3791,597
55129,3791,2057
55130,3791,963
55131,3792,2501
55132,3792,3542
55133,3792,160
55134,3792,1364
55135,3792,2651
55136,3792,2142
55137,3792,426
55138,3792,2681
55139,3792,1731
55140,3792,2594
55141,3792,777
55142,3792,260
55143,3792,741
55144,3792,486
55145,3793,2957
55146,3793,2897
55147,3794,742
55148,3794,1203
55149,3795,1005
55150,3795,347
55151,3795,1777
55152,3795,2875
55153,3795,2333
55154,3795,2541
55155,3795,852
55156,3795,1921
55157,3795,600
55158,3795,2121
55159,3795,443
55160,3795,1019
55161,3795,583
55162,3796,3180
55163,3796,1120
55164,3796,1751
55165,3796,632
55166,3797,1732
55167,3797,49
55168,3798,3283
55169,3798,3166
55170,3798,2588
55171,3798,745
55172,3798,2128
55173,3798,3218
55174,3798,1003
55175,3798,3231
55176,3798,3165
55177,3799,2470
55178,3799,2210
55179,3799,1848
55180,3799,1278
55181,3800,1553
55182,3800,3466
55183,3800,821
55184,3800,2267
55185,3800,1288
55186,3800,2173
55187,3800,1305
55188,3800,1508
55189,3800,1795
55190,3800,1798
55191,3800,1490
55192,3800,1290
55193,3800,1230
55194,3801,3375
55195,3801,2383
55196,3803,2096
55197,3803,0
55198,3803,1485
55199,3803,2775
55200,3803,1916
55201,3803,1230
55202,3803,1233
55203,3803,1196
55204,3803,2443
55205,3803,107
55206,3803,1008
55207,3803,2582
55208,3803,527
55209,3803,1823
55210,3805,1223
55211,3805,2321
55212,3805,2173
55213,3805,691
55214,3805,1241
55215,3805,1795
55216,3805,1815
55217,3805,1823
55218,3805,2661
55219,3806,1553
55220,3806,3397
55221,3806,266
55222,3806,591
55223,3806,1053
55224,3806,2012
55225,3806,1225
55226,3806,3594
55227,3806,1982
55228,3806,2030
55229,3806,3661
55230,3806,2334
55231,3806,2939
55232,3806,2258
55233,3806,3348
55234,3806,1428
55235,3806,1239
55236,3806,1696
55237,3806,1258
55238,3806,529
55239,3806,2633
55240,3806,1584
55241,3806,3208
55242,3806,610
55243,3806,1817
55244,3806,3213
55245,3806,1937
55246,3806,1199
55247,3806,2263
55248,3806,2431
55249,3806,2577
55250,3806,2341
55251,3806,2086
55252,3806,1223
55253,3806,1249
55254,3806,1794
55255,3806,322
55256,3806,2268
55257,3806,246
55258,3806,1978
55259,3806,2647
55260,3806,2318
55261,3806,2095
55262,3806,3207
55263,3806,2322
55264,3806,1980
55265,3807,291
55266,3807,507
55267,3807,1767
55268,3807,862
55269,3807,1575
55270,3807,1820
55271,3807,2311
55272,3807,350
55273,3807,3510
55274,3807,15
55275,3807,2180
55276,3807,2285
55277,3807,1824
55278,3807,1814
55279,3807,2286
55280,3807,456
55281,3807,1244
55282,3807,1623
55283,3807,2892
55284,3807,49
55285,3807,2353
55286,3807,2262
55287,3807,3448
55288,3807,2332
55289,3807,1873
55290,3807,1269
55291,3807,313
55292,3807,2670
55293,3807,1637
55294,3807,163
55295,3807,1110
55296,3807,3165
55297,3807,2073
55298,3807,692
55299,3807,1137
55300,3807,1800
55301,3807,2104
55302,3807,2063
55303,3807,2334
55304,3807,296
55305,3807,2439
55306,3807,3484
55307,3807,3037
55308,3807,1938
55309,3807,1943
55310,3807,2581
55311,3807,963
55312,3807,2655
55313,3807,954
55314,3807,1928
55315,3807,428
55316,3807,2760
55317,3807,1983
55318,3807,2650
55319,3807,1367
55320,3807,514
55321,3807,2531
55322,3807,1494
55323,3807,3050
55324,3807,2296
55325,3807,3194
55326,3807,1781
55327,3807,3272
55328,3807,756
55329,3807,89
55330,3807,3190
55331,3807,2441
55332,3807,1779
55333,3807,2347
55334,3807,1249
55335,3807,2683
55336,3807,541
55337,3807,421
55338,3807,2952
55339,3807,2446
55340,3807,102
55341,3807,1445
55342,3807,179
55343,3807,1847
55344,3807,308
55345,3807,1190
55346,3807,1887
55347,3807,1971
55348,3807,1272
55349,3807,3561
55350,3807,2930
55351,3807,2411
55352,3807,332
55353,3807,573
55354,3807,2661
55355,3807,1802
55356,3807,1047
55357,3807,1830
55358,3807,2151
55359,3807,785
55360,3807,1279
55361,3807,1292
55362,3807,1230
55363,3808,1848
55364,3809,1025
55365,3809,1180
55366,3809,1108
55367,3809,1014
55368,3809,358
55369,3809,3261
55370,3809,3510
55371,3809,1195
55372,3809,346
55373,3809,2794
55374,3810,1007
55375,3810,527
55376,3810,1117
55377,3810,1785
55378,3810,2885
55379,3810,1167
55380,3810,1830
55381,3810,713
55382,3810,2652
55383,3810,1109
55384,3810,2590
55385,3810,2162
55386,3810,1184
55387,3810,2155
55388,3810,1171
55389,3811,1273
55390,3811,1288
55391,3811,466
55392,3811,2374
55393,3811,2779
55394,3811,3498
55395,3811,3457
55396,3811,579
55397,3811,2334
55398,3811,3206
55399,3811,2426
55400,3811,1275
55401,3811,1135
55402,3812,3446
55403,3812,3022
55404,3812,1100
55405,3812,1200
55406,3812,904
55407,3813,2748
55408,3813,3397
55409,3813,3569
55410,3814,3368
55411,3814,3133
55412,3814,1774
55413,3814,1919
55414,3814,1108
55415,3814,1848
55416,3814,1215
55417,3814,2302
55418,3814,2511
55419,3814,1928
55420,3814,2819
55421,3814,1613
55422,3814,443
55423,3814,98
55424,3814,2708
55425,3814,1963
55426,3815,1878
55427,3815,1215
55428,3815,3166
55429,3815,1852
55430,3815,2285
55431,3815,1774
55432,3815,737
55433,3815,1011
55434,3815,2179
55435,3815,1908
55436,3815,2012
55437,3815,1277
55438,3815,1210
55439,3815,510
55440,3815,1958
55441,3815,1406
55442,3815,2334
55443,3815,3120
55444,3815,1960
55445,3815,3462
55446,3815,880
55447,3815,2990
55448,3815,583
55449,3815,838
55450,3815,1205
55451,3815,745
55452,3815,1032
55453,3815,2742
55454,3815,1054
55455,3815,3293
55456,3816,3209
55457,3816,1106
55458,3816,1826
55459,3816,2214
55460,3816,1961
55461,3816,2651
55462,3816,1574
55463,3816,2668
55464,3817,1611
55465,3817,2957
55466,3817,3220
55467,3817,2634
55468,3817,2296
55469,3817,2931
55470,3818,3542
55471,3818,1781
55472,3818,1449
55473,3818,2162
55474,3818,1148
55475,3818,2838
55476,3818,2353
55477,3818,2128
55478,3818,307
55479,3819,1258
55480,3819,1737
55481,3819,2438
55482,3819,3527
55483,3819,3460
55484,3819,1050
55485,3819,2262
55486,3820,1704
55487,3820,118
55488,3820,27
55489,3820,3395
55490,3820,1441
55491,3820,1371
55492,3820,1305
55493,3820,1656
55494,3820,1187
55495,3820,15
55496,3820,3546
55497,3820,1044
55498,3820,2565
55499,3820,1110
55500,3820,3319
55501,3820,3376
55502,3820,2202
55503,3820,2041
55504,3820,646
55505,3820,156
55506,3820,1540
55507,3820,2634
55508,3820,3439
55509,3820,1636
55510,3820,1022
55511,3820,510
55512,3820,859
55513,3820,2934
55514,3820,1256
55515,3820,3702
55516,3820,2882
55517,3820,2511
55518,3820,1430
55519,3820,1083
55520,3820,3358
55521,3820,1556
55522,3820,2879
55523,3820,298
55524,3820,3022
55525,3820,1788
55526,3820,2936
55527,3820,479
55528,3820,2139
55529,3820,2874
55530,3820,3461
55531,3820,1155
55532,3820,1174
55533,3820,1931
55534,3820,1144
55535,3820,98
55536,3820,1993
55537,3820,1134
55538,3820,1720
55539,3820,2143
55540,3820,1741
55541,3820,2965
55542,3820,2932
55543,3820,523
55544,3820,843
55545,3820,790
55546,3820,1479
55547,3820,1743
55548,3820,2526
55549,3820,1547
55550,3821,35
55551,3821,2216
55552,3821,1117
55553,3821,653
55554,3821,468
55555,3821,2303
55556,3821,3022
55557,3821,2600
55558,3821,2853
55559,3821,2748
55560,3821,3273
55561,3821,2664
55562,3821,3591
55563,3821,3189
55564,3821,1123
55565,3821,2400
55566,3821,2176
55567,3821,2475
55568,3821,3526
55569,3821,3198
55570,3822,258
55571,3822,2096
55572,3822,358
55573,3822,585
55574,3822,862
55575,3822,2743
55576,3822,2041
55577,3822,1010
55578,3822,3265
55579,3822,2523
55580,3822,1191
55581,3822,343
55582,3822,3186
55583,3822,948
55584,3822,1325
55585,3822,461
55586,3822,2892
55587,3822,850
55588,3822,1535
55589,3822,2274
55590,3822,3188
55591,3822,3499
55592,3822,1178
55593,3822,1516
55594,3822,2888
55595,3822,259
55596,3822,451
55597,3822,1934
55598,3822,849
55599,3822,3546
55600,3822,3085
55601,3822,3341
55602,3822,1110
55603,3822,780
55604,3822,2216
55605,3822,598
55606,3822,3228
55607,3822,1553
55608,3822,3081
55609,3822,2596
55610,3822,1550
55611,3822,1497
55612,3822,842
55613,3822,2159
55614,3822,3234
55615,3822,1184
55616,3822,3495
55617,3822,1161
55618,3822,1195
55619,3822,2961
55620,3822,1215
55621,3822,135
55622,3822,513
55623,3822,3032
55624,3822,373
55625,3822,1384
55626,3822,851
55627,3822,3567
55628,3822,2734
55629,3822,1122
55630,3822,20
55631,3822,3312
55632,3822,147
55633,3823,2403
55634,3823,3589
55635,3823,182
55636,3823,3318
55637,3823,527
55638,3823,1551
55639,3823,3186
55640,3823,1161
55641,3823,317
55642,3823,1171
55643,3823,858
55644,3823,2412
55645,3823,1368
55646,3823,1780
55647,3823,216
55648,3823,1248
55649,3823,1339
55650,3823,1504
55651,3823,2582
55652,3823,3158
55653,3823,1458
55654,3823,1774
55655,3823,3154
55656,3823,1207
55657,3823,3127
55658,3823,3537
55659,3823,3130
55660,3823,2757
